country_code,country_name,year,gdp_per_capita_usd,education_expenditure_pct_gdp,tertiary_enrollment_ratio,population,literacy_rate_pct
ABW,Aruba,2015,27458.2201537506,5.88826990127563,16.7312393188477,107906.0,
ABW,Aruba,2016,27441.5502144601,5.49136018753052,17.1416206359863,108727.0,
ABW,Aruba,2017,28440.0416881491,4.45581996127504,,108735.0,
ABW,Aruba,2018,30082.1584226798,4.54876355243615,,108908.0,
ABW,Aruba,2019,30654.4851235397,4.43503686776957,,109203.0,
ABW,Aruba,2020,22664.3709949437,,,108587.0,
ABW,Aruba,2021,26827.3447869986,3.61855755636695,,107700.0,
ABW,Aruba,2022,31000.5713798732,,,107310.0,
ABW,Aruba,2023,34897.6183932009,,,107359.0,
ABW,Aruba,2024,38590.5650288641,,14.0655418559377,107995.0,
AFE,Africa Eastern and Southern,2015,1498.71597073834,4.73791868878759,8.43400001525879,607123269.0,70.2399978637695
AFE,Africa Eastern and Southern,2016,1335.7431649955,4.69199991226196,8.57314014434814,623369401.0,70.9599990844727
AFE,Africa Eastern and Southern,2017,1529.92307995549,4.5962700843811,8.71269035339355,640058741.0,70.879997253418
AFE,Africa Eastern and Southern,2018,1553.61794421394,4.9091899394989,8.7509298324585,657801085.0,71.6699981689453
AFE,Africa Eastern and Southern,2019,1508.0315245887,4.51140984355031,8.67273044586182,675950189.0,72.8000030517578
AFE,Africa Eastern and Southern,2020,1351.50316694933,4.0905654220699,8.71187019348145,694446100.0,72.9800033569336
AFE,Africa Eastern and Southern,2021,1560.89462580275,4.36837948133246,8.66186046600342,713090928.0,72.7200012207031
AFE,Africa Eastern and Southern,2022,1675.90252377611,3.69766802106406,,731821393.0,73.0599975585938
AFE,Africa Eastern and Southern,2023,1571.13270407815,3.96229304413263,,750491370.0,73.370002746582
AFE,Africa Eastern and Southern,2024,1628.22728900442,,,769280888.0,73.6999969482422
AFG,Afghanistan,2015,565.569730408751,3.25578999519348,,33831764.0,33.75
AFG,Afghanistan,2016,522.082215583898,4.5439600944519,,34700612.0,
AFG,Afghanistan,2017,525.469770891619,4.34319019317627,,35688935.0,
AFG,Afghanistan,2018,491.337221382603,,9.99592018127441,36743039.0,
AFG,Afghanistan,2019,496.6025042585,,,37856121.0,
AFG,Afghanistan,2020,510.787063366811,,10.85435962677,39068979.0,36.0149650316607
AFG,Afghanistan,2021,356.496214115892,,,40000412.0,37.2700004577637
AFG,Afghanistan,2022,357.261152798144,,,40578842.0,
AFG,Afghanistan,2023,413.757894705303,,,41454761.0,
AFG,Afghanistan,2024,416.871146273728,,,42647492.0,
AFW,Africa Western and Central,2015,1863.40151301991,3.13882994651794,9.45302963256836,417536152.0,55.4099998474121
AFW,Africa Western and Central,2016,1632.42497788744,2.57739496231079,9.26937007904053,428797338.0,55.8699989318848
AFW,Africa Western and Central,2017,1577.20349674013,3.12012994289398,9.39776039123535,440150152.0,56.8800010681152
AFW,Africa Western and Central,2018,1723.11446346681,3.00657498836517,9.58899021148682,451395343.0,60.3499984741211
AFW,Africa Western and Central,2019,2219.41255534667,3.00001001358032,9.73875999450684,462522286.0,60.1399993896484
AFW,Africa Western and Central,2020,2034.43793971923,3.3367600440979,9.93537998199463,473687685.0,60.25
AFW,Africa Western and Central,2021,2116.9382941844,3.09692638090381,10.1902599334717,484978794.0,60.5099983215332
AFW,Africa Western and Central,2022,2143.07209365676,2.89168744551701,,496366058.0,60.7799987792969
AFW,Africa Western and Central,2023,1846.24681069313,3.21562023947166,,508318102.0,61.0299987792969
AFW,Africa Western and Central,2024,1416.22841156776,,,520655398.0,61.1699981689453
AGO,Angola,2015,3641.72893920253,3.48689580393413,8.78320868033121,28157798.0,66.2399978637695
AGO,Angola,2016,2082.37343594705,2.75493664582725,9.78287696232453,29183070.0,
AGO,Angola,2017,2832.14997950512,2.46687881104886,,30234839.0,
AGO,Angola,2018,2891.83032378747,2.18351298946275,,31297155.0,
AGO,Angola,2019,2507.86807213642,2.07306438181603,,32375632.0,
AGO,Angola,2020,1749.1794838482,2.66744733689285,,33451132.0,
AGO,Angola,2021,2266.96834861584,2.29719689513241,,34532429.0,
AGO,Angola,2022,3598.53669077341,2.38535898416633,,35635029.0,
AGO,Angola,2023,2885.51349130806,2.51273663315785,10.04935810264,36749906.0,68.1800003051758
AGO,Angola,2024,2720.81900669715,,9.9549065722902,37885849.0,
ALB,Albania,2015,4199.53912925398,3.41300010681152,61.9608485481051,2731293.0,
ALB,Albania,2016,4457.63412207495,3.91997003555298,58.4884791901189,2689469.0,
ALB,Albania,2017,5006.36012951959,3.54673004150391,58.0177836674929,2648285.0,98.8099975585938
ALB,Albania,2018,5897.65452588774,3.08201370407389,56.0802964109938,2607733.0,
ALB,Albania,2019,6069.43903131027,3.8701798915863,61.4085141527142,2567801.0,
ALB,Albania,2020,6027.91350716348,3.32505011558533,61.5853024328899,2528480.0,
ALB,Albania,2021,7242.45513146613,3.00555992126465,59.9698690125562,2489762.0,
ALB,Albania,2022,7756.96188744253,2.72977995872498,62.647921513098,2451636.0,
ALB,Albania,2023,9740.7023414631,3.09153008460998,64.7293520237257,2411658.0,97.6800003051758
ALB,Albania,2024,11374.0085781236,,84.1496200561523,2377128.0,
AND,Andorra,2015,38654.9347217207,3.28034996986389,13.8206896551724,72174.0,
AND,Andorra,2016,40129.8192026671,3.23707008361816,15.2011095700416,72181.0,
AND,Andorra,2017,40672.9943362327,3.21708989143372,15.6664896441848,73763.0,
AND,Andorra,2018,42819.774579353,3.2467200756073,15.7132150886835,75162.0,
AND,Andorra,2019,41257.8045861543,3.15060997009277,15.4352596927579,76474.0,
AND,Andorra,2020,37361.090067211,2.63213046553066,15.2605749006777,77380.0,
AND,Andorra,2021,42425.6996761083,2.381921736037,15.4117647058823,78364.0,
AND,Andorra,2022,42414.0590111349,2.64727997779846,34.6414389161411,79705.0,
AND,Andorra,2023,46812.448450114,1.89867997169495,62.4106937082277,80856.0,
AND,Andorra,2024,49357.437070178,,67.6767676767677,81938.0,
ARB,Arab World,2015,6299.87807685552,,29.4163494110107,410190679.0,77.1500015258789
ARB,Arab World,2016,6051.26103619544,,29.9698600769043,419808341.0,75.9199981689453
ARB,Arab World,2017,6105.92161804571,,30.7080307006836,428315886.0,76.5899963378906
ARB,Arab World,2018,6708.53121256784,,31.8304405212402,435998060.0,76.9100036621094
ARB,Arab World,2019,6683.67016877686,3.42432999610901,32.1644706726074,444281315.0,77.1500015258789
ARB,Arab World,2020,5749.75163256627,3.76860740670194,32.7869911193848,453723239.0,77.5599975585938
ARB,Arab World,2021,6708.20761928893,,32.6684608459473,460646603.0,77.870002746582
ARB,Arab World,2022,7960.81158770821,,32.7095909118652,471352066.0,78.2699966430664
ARB,Arab World,2023,7504.35637695627,,33.2456398010254,482105978.0,78.620002746582
ARB,Arab World,2024,7602.41115691284,,35.0803985595703,492612632.0,78.9899978637695
ARE,United Arab Emirates,2015,44910.3458860776,,,8505237.0,
ARE,United Arab Emirates,2016,42721.1136110991,,,8935095.0,
ARE,United Arab Emirates,2017,43733.6242018215,,,9223225.0,
ARE,United Arab Emirates,2018,47135.3478795605,,53.2113281680102,9346701.0,
ARE,United Arab Emirates,2019,45938.6084572227,3.86019992828369,53.8814655213653,9445785.0,97.7799987792969
ARE,United Arab Emirates,2020,37991.738387966,3.98417997360229,54.9746998074699,9401038.0,
ARE,United Arab Emirates,2021,44118.4936214315,3.89404010772705,56.4520334436146,9575152.0,98.129997253418
ARE,United Arab Emirates,2022,50759.7590190204,,60.4188226013954,10074977.0,98.2900009155273
ARE,United Arab Emirates,2023,49850.6945082084,,61.3456114422447,10483751.0,98.0599975585938
ARE,United Arab Emirates,2024,50273.5126243239,,63.7384451086316,10986400.0,98.8099975585938
ARG,Argentina,2015,13679.6264980954,5.77611017227173,83.75569332589,43477012.0,
ARG,Argentina,2016,12699.9623137756,5.54548978805542,86.6743832906399,43900313.0,
ARG,Argentina,2017,14532.5009308511,5.45432996749878,89.3297346952415,44288894.0,
ARG,Argentina,2018,11752.7998922979,4.87773990631104,91.0846512732766,44654882.0,
ARG,Argentina,2019,9955.97478680428,4.77165985107422,95.1928240640628,44973465.0,
ARG,Argentina,2020,8535.59938004389,5.27689981460571,99.3697348717996,45191965.0,99.1399993896484
ARG,Argentina,2021,10738.0179223384,4.65393018722534,107.219557633976,45312281.0,
ARG,Argentina,2022,13962.1894087223,4.79263019561768,107.103901423423,45407904.0,
ARG,Argentina,2023,14261.8465667948,5.00324010848999,107.822574129434,45538401.0,
ARG,Argentina,2024,13969.7836603737,,,45696159.0,
ARM,Armenia,2015,3512.39350276709,2.80591011047363,48.7313687040259,3004600.0,
ARM,Armenia,2016,3524.42476874707,2.75812005996704,54.3432877365993,2992300.0,99.7399978637695
ARM,Armenia,2017,3869.05373867752,2.70759010314941,55.5065519523494,2979400.0,99.7399978637695
ARM,Armenia,2018,4196.00562301769,2.11331180512289,57.4585357681354,2969000.0,100.0
ARM,Armenia,2019,4597.22887399548,2.15984239839771,53.5944174785534,2962500.0,100.0
ARM,Armenia,2020,4268.68093304583,2.70555996894836,52.3331534448642,2961500.0,99.7900009155273
ARM,Armenia,2021,4685.17997128509,2.76784992218018,56.6235144830279,2962300.0,
ARM,Armenia,2022,6571.97445545099,2.4918999671936,57.1818422625098,2969200.0,99.8199996948242
ARM,Armenia,2023,8159.08720967996,2.43869996070862,56.2770051010456,2964300.0,99.8399963378906
ARM,Armenia,2024,8556.21406956719,,52.7748065090859,3033500.0,
ASM,American Samoa,2015,12727.4102651386,,,52878.0,
ASM,American Samoa,2016,12843.3342903627,,,52245.0,
ASM,American Samoa,2017,11863.6839452565,,,51586.0,
ASM,American Samoa,2018,12552.0546868861,,,50908.0,
ASM,American Samoa,2019,12886.1359517218,,,50209.0,
ASM,American Samoa,2020,14489.2586563775,,,49761.0,
ASM,American Samoa,2021,15236.1604875571,,,49225.0,
ASM,American Samoa,2022,18017.4589383973,,,48342.0,
ASM,American Samoa,2023,,,,47521.0,
ASM,American Samoa,2024,,,,46765.0,
ATG,Antigua and Barbuda,2015,16077.6340769406,1.9934755302761,,89409.0,
ATG,Antigua and Barbuda,2016,16556.8551801588,2.17149931504636,,89969.0,
ATG,Antigua and Barbuda,2017,16965.7288273816,2.28158315038897,,90468.0,
ATG,Antigua and Barbuda,2018,18273.4270684912,2.26922708436893,,90926.0,
ATG,Antigua and Barbuda,2019,18896.3721832248,3.35725653382563,,91364.0,
ATG,Antigua and Barbuda,2020,15369.6082250401,3.0051830460864,,91846.0,
ATG,Antigua and Barbuda,2021,17348.6006987182,2.50897393198865,,92349.0,
ATG,Antigua and Barbuda,2022,20003.3909394099,2.50368755552383,,92840.0,
ATG,Antigua and Barbuda,2023,22012.2625947994,3.10505161832136,,93316.0,
ATG,Antigua and Barbuda,2024,23059.8330702839,,,93772.0,
AUS,Australia,2015,56970.3613028094,,119.679389953613,23815995.0,
AUS,Australia,2016,50084.4440606385,,119.682777404785,24190907.0,
AUS,Australia,2017,54117.547718609,,109.993309020996,24592588.0,
AUS,Australia,2018,57410.1737346009,,103.322090148926,24963258.0,
AUS,Australia,2019,55194.7585097428,,109.759559631348,25334826.0,
AUS,Australia,2020,51983.4523666382,5.38625001907349,110.139221191406,25649248.0,
AUS,Australia,2021,60758.9044397144,5.34109020233154,112.688293457031,25685412.0,
AUS,Australia,2022,65169.5191118657,5.05915021896362,106.240760803223,26018721.0,
AUS,Australia,2023,65058.3773146674,,104.64835357666,26659922.0,
AUS,Australia,2024,64609.9865116088,,108.421989440918,27194286.0,
AUT,Austria,2015,43915.228020857,5.49143981933594,82.2563095092773,8642699.0,
AUT,Austria,2016,45061.4993920192,5.50954008102417,82.8496932983398,8736668.0,
AUT,Austria,2017,47163.7425775142,5.40181016921997,83.8392562866211,8797566.0,
AUT,Austria,2018,51194.0749841299,5.25437021255493,85.8698883056641,8840521.0,
AUT,Austria,2019,49885.9947355204,5.23678016662598,86.3234329223633,8879920.0,
AUT,Austria,2020,48716.4098900349,5.57961988449097,88.7071990966797,8916864.0,
AUT,Austria,2021,53648.6437976214,5.48071002960205,93.940071105957,8955797.0,
AUT,Austria,2022,52336.7725223758,5.27749013900757,94.5116882324219,9041851.0,
AUT,Austria,2023,56579.504175468,,91.6818237304688,9131761.0,
AUT,Austria,2024,58268.8787651601,,92.6126708984375,9177982.0,
AZE,Azerbaijan,2015,5500.50364628486,2.95167994499206,25.4831961094662,9649341.0,99.7900009155273
AZE,Azerbaijan,2016,3880.6852276838,2.90340995788574,27.2368629930846,9757812.0,99.7900009155273
AZE,Azerbaijan,2017,4147.1981423222,2.4738199710846,28.4670565431322,9854033.0,99.7900009155273
AZE,Azerbaijan,2018,4739.7943123408,2.45543003082275,28.9724903670069,9939771.0,
AZE,Azerbaijan,2019,4805.75371765917,3.1764600276947,32.9221812477847,10024283.0,99.8000030517578
AZE,Azerbaijan,2020,4229.91064904503,4.33204984664917,36.3854742250215,10093121.0,
AZE,Azerbaijan,2021,5408.04535175023,3.7020800113678,39.0095977224788,10137750.0,
AZE,Azerbaijan,2022,7770.594223351,3.04689002037048,41.0017793895325,10141756.0,
AZE,Azerbaijan,2023,7133.02838048328,3.66036009788513,41.3907560278377,10153958.0,99.7799987792969
AZE,Azerbaijan,2024,7294.64276088105,,41.3413783372226,10202830.0,
BDI,Burundi,2015,254.402585226788,6.37133979797363,5.25856537918645,11047580.0,
BDI,Burundi,2016,232.937812100153,4.69199991226196,3.97908916361797,11239451.0,65.6900024414062
BDI,Burundi,2017,246.060725714184,4.76202011108398,4.30528005798307,11506762.0,68.379997253418
BDI,Burundi,2018,245.661678332009,5.07863998413086,4.55281922933846,11859446.0,
BDI,Burundi,2019,234.31061590725,5.34668445378401,,12255336.0,
BDI,Burundi,2020,252.702452750006,5.32158506838731,,12617036.0,71.3374789737041
BDI,Burundi,2021,264.172844085398,4.87114173892375,,12965481.0,
BDI,Burundi,2022,301.832255755105,,,13321097.0,
BDI,Burundi,2023,249.795164039029,,6.02545976638794,13689450.0,
BDI,Burundi,2024,216.231928531758,,,14047786.0,
BEL,Belgium,2015,40893.804537772,6.46963977813721,76.423942565918,11274196.0,
BEL,Belgium,2016,41854.5498296444,6.48613023757935,77.2435073852539,11331422.0,
BEL,Belgium,2017,44035.3239358548,6.44915008544922,80.7738189697266,11375158.0,
BEL,Belgium,2018,47487.2100392561,6.38883018493652,79.1237487792969,11427054.0,
BEL,Belgium,2019,46716.6227467964,6.32381010055542,79.3044815063477,11488980.0,
BEL,Belgium,2020,45906.2875805246,6.75470018386841,79.4996032714844,11538604.0,
BEL,Belgium,2021,51658.238294958,6.38081979751587,82.6882019042969,11586195.0,
BEL,Belgium,2022,50639.0264882739,6.27611017227173,83.5736465454102,11680210.0,
BEL,Belgium,2023,55244.68145811,,82.1475601196289,11779946.0,
BEL,Belgium,2024,56581.9375642531,,,11858610.0,
BEN,Benin,2015,1002.41886879614,3.17298007011414,12.4851799011231,11360681.0,
BEN,Benin,2016,1010.5338961993,2.89910006523132,11.9529895782471,11697842.0,
BEN,Benin,2017,1054.97408066814,3.53558993339539,11.337929725647,12039780.0,38.8699989318848
BEN,Benin,2018,1151.7409703472,2.93161988258362,11.5739097595215,12383347.0,
BEN,Benin,2019,1130.82135339795,2.73204741460628,10.3906803131103,12726755.0,49.0
BEN,Benin,2020,1200.19426557789,2.89898431911618,10.3808002471924,13070169.0,
BEN,Benin,2021,1318.65158075198,3.09692638090381,9.82796955108643,13413417.0,43.8300018310547
BEN,Benin,2022,1266.42711031904,3.0972642678305,10.2350101470947,13759501.0,51.3800010681152
BEN,Benin,2023,1394.17784721831,3.22974322056608,,14111034.0,
BEN,Benin,2024,1485.38018885134,,,14462724.0,
BFA,Burkina Faso,2015,630.124750752312,3.67008996009827,4.90356866333498,18777487.0,
BFA,Burkina Faso,2016,663.742364842886,,5.40541465878063,19334856.0,
BFA,Burkina Faso,2017,709.091535894695,5.62846994400024,5.8341880408112,19894407.0,
BFA,Burkina Faso,2018,777.465618514048,5.488609790802,6.31826110291158,20438288.0,39.3499984741211
BFA,Burkina Faso,2019,764.853077774946,5.45615632520251,6.90532594926159,20961952.0,29.6599998474121
BFA,Burkina Faso,2020,825.237038782475,5.21148277030166,7.64277062242324,21478690.0,
BFA,Burkina Faso,2021,895.535288442991,5.24913346712028,9.30513098594236,21995243.0,36.9700012207031
BFA,Burkina Faso,2022,827.330843486661,5.29456753304241,9.67069485831779,22509038.0,40.9199981689453
BFA,Burkina Faso,2023,873.198061670247,5.32757840997187,10.1078755635882,23025776.0,41.5670909952631
BFA,Burkina Faso,2024,982.493100418428,,10.0419678526515,23548781.0,
BGD,Bangladesh,2015,1224.38647668165,1.87225417109978,15.5739926180902,159383179.0,65.1399993896484
BGD,Bangladesh,2016,1649.28380858601,1.28183996677399,17.3985207411042,160811932.0,72.7600021362305
BGD,Bangladesh,2017,1811.08221668646,2.11342875356648,18.5175604399834,162186147.0,72.8899993896484
BGD,Bangladesh,2018,1965.24372731467,2.09477473545666,19.5710492453779,163523103.0,73.9100036621094
BGD,Bangladesh,2019,2129.79896954606,1.13094997406006,22.7094642473405,164913055.0,74.6800003051758
BGD,Bangladesh,2020,2248.85078828233,2.13974351741877,22.6923019564501,166298024.0,74.9100036621094
BGD,Bangladesh,2021,2482.84917843357,2.17090882504654,23.9006822335243,167658854.0,76.3600006103516
BGD,Bangladesh,2022,2716.48592780431,2.08538657806243,23.5005059888653,169384897.0,79.0
BGD,Bangladesh,2023,2551.01773827307,2.16213826344701,24.2003442708621,171466990.0,
BGD,Bangladesh,2024,2593.41611680774,2.0343847791384,23.7295608009814,173562364.0,
BGR,Bulgaria,2015,7269.02586513711,3.88469004631042,78.2999572753906,6984225.0,
BGR,Bulgaria,2016,7822.89886431732,3.81435990333557,80.6399612426758,6894139.0,
BGR,Bulgaria,2017,8697.13373333715,4.07754993438721,81.2245864868164,6803468.0,
BGR,Bulgaria,2018,9849.88769989118,4.05201005935669,83.134880065918,6710798.0,
BGR,Bulgaria,2019,10354.2500414088,4.21430015563965,84.7503128051758,6616726.0,
BGR,Bulgaria,2020,10760.7616180234,4.48298978805542,85.5331115722656,6550696.0,
BGR,Bulgaria,2021,12966.8085197381,4.7092399597168,85.3017501831055,6507301.0,
BGR,Bulgaria,2022,13999.9113358453,4.50109004974365,84.1293563842773,6465097.0,
BGR,Bulgaria,2023,15854.0192893772,,79.8532333374023,6446596.0,
BGR,Bulgaria,2024,17596.9167621233,,69.5460433959961,6441421.0,
BHR,Bahrain,2015,23734.0551143019,2.55344009399414,45.6439860607554,1370322.0,
BHR,Bahrain,2016,23800.001440631,2.80248290251154,46.7631772606016,1423726.0,
BHR,Bahrain,2017,24784.7693514607,2.21637010574341,48.7280981931009,1501116.0,
BHR,Bahrain,2018,26324.4066549559,2.38893976833662,50.2628341348842,1503091.0,
BHR,Bahrain,2019,27259.7438599327,2.11146982812491,52.9045782700327,1483756.0,
BHR,Bahrain,2020,24342.8444554718,2.05801907522052,54.4077922369055,1472204.0,
BHR,Bahrain,2021,27147.8083882286,1.85115940115918,47.5015525503536,1504365.0,
BHR,Bahrain,2022,30470.5219276023,1.71192127094005,50.3073760962771,1524693.0,97.870002746582
BHR,Bahrain,2023,29290.1284215098,1.88778167912993,57.0562240948353,1577059.0,97.8499984741211
BHR,Bahrain,2024,29717.1424605273,,58.3677241853667,1588670.0,97.8199996948242
BHS,"Bahamas, The",2015,30719.405417469,2.2723175918231,,385346.0,
BHS,"Bahamas, The",2016,30616.5363157284,2.58786212973921,,388055.0,
BHS,"Bahamas, The",2017,31875.4881749619,2.69510162053495,,390485.0,
BHS,"Bahamas, The",2018,32642.3353203452,2.49264112462151,,392717.0,
BHS,"Bahamas, The",2019,33640.3369861278,2.62573176503127,,394675.0,
BHS,"Bahamas, The",2020,26178.7537607708,3.7125229961238,,395863.0,
BHS,"Bahamas, The",2021,30367.8605757708,3.04890655208507,,396373.0,
BHS,"Bahamas, The",2022,34957.1613279737,2.62367021406169,,397538.0,
BHS,"Bahamas, The",2023,38231.774484278,2.74191570247934,,399440.0,
BHS,"Bahamas, The",2024,39455.4466548546,,,401283.0,
BIH,Bosnia and Herzegovina,2015,4662.25869219448,3.0181128667772,55.5336608886719,3518541.0,
BIH,Bosnia and Herzegovina,2016,4928.5665903114,4.26451015472412,56.9546089172363,3473003.0,
BIH,Bosnia and Herzegovina,2017,5345.01978766473,2.83868424239217,54.528678894043,3428682.0,
BIH,Bosnia and Herzegovina,2018,6047.84707207392,3.89297008514404,49.7987518310547,3387000.0,
BIH,Bosnia and Herzegovina,2019,6122.37541352353,4.04449987411499,46.6677894592285,3345533.0,
BIH,Bosnia and Herzegovina,2020,6130.31187968266,3.01954088371123,43.8039207458496,3299349.0,
BIH,Bosnia and Herzegovina,2021,7295.34378682258,4.13622999191284,45.0589485168457,3244907.0,
BIH,Bosnia and Herzegovina,2022,7655.59421024383,2.97012986426524,45.6063499450684,3204802.0,
BIH,Bosnia and Herzegovina,2023,8663.02326458629,3.24564826597779,45.5027618408203,3185073.0,
BIH,Bosnia and Herzegovina,2024,9397.90942855997,,,3164253.0,
BLR,Belarus,2015,5967.05595058777,4.78751993179321,93.7888271999214,9461076.0,
BLR,Belarus,2016,5039.77560949445,4.94654989242554,91.5206757734477,9469379.0,
BLR,Belarus,2017,5785.54491935194,4.79500007629395,89.4706479354735,9458989.0,
BLR,Belarus,2018,6360.037502312,4.83656978607178,84.7097808751504,9438785.0,
BLR,Belarus,2019,6837.77339645635,4.97948980331421,81.2921953254514,9419758.0,99.870002746582
BLR,Belarus,2020,6542.85579976768,4.86263990402222,79.900160036935,9379952.0,
BLR,Belarus,2021,7489.71894713888,4.60641002655029,78.6027133367864,9302585.0,
BLR,Belarus,2022,7994.64806074889,4.62823009490967,77.0977334087936,9228071.0,
BLR,Belarus,2023,7896.75388295584,4.90902996063232,72.8250212584046,9178298.0,
BLR,Belarus,2024,8605.60954569694,5.04593992233276,70.1107509145358,9132629.0,
BLZ,Belize,2015,6154.62264230369,5.35711002349854,23.4350622690571,356333.0,90.9199981689453
BLZ,Belize,2016,6140.86713919469,5.72603988647461,24.4760136680388,364705.0,
BLZ,Belize,2017,6071.85451846453,5.95071983337402,24.731690676743,373202.0,
BLZ,Belize,2018,6011.99036888587,6.12779998779297,24.5883446033139,380226.0,
BLZ,Belize,2019,6171.61449761423,5.96377992630005,25.138736158351,385829.0,
BLZ,Belize,2020,5238.54078175696,5.21301984786987,25.9421694120047,390812.0,
BLZ,Belize,2021,6142.98930557031,5.96298980712891,23.6813942822198,395346.0,
BLZ,Belize,2022,7068.21728043145,4.60415983200073,23.9767727412258,402733.0,87.879997253418
BLZ,Belize,2023,7424.75821321022,4.23143005371094,22.3734089825019,411106.0,
BLZ,Belize,2024,7681.24400583113,4.62276317232973,24.8098643151325,417072.0,
BMU,Bermuda,2015,104855.366822135,1.50163996219635,30.6167392730713,63464.0,
BMU,Bermuda,2016,108747.356144305,2.03905874199287,,63449.0,
BMU,Bermuda,2017,112339.425587467,1.32495999336243,21.8093700408936,63578.0,
BMU,Bermuda,2018,113204.82210838,1.93595466792564,22.3407592773438,63831.0,
BMU,Bermuda,2019,115798.040775578,1.92679827239971,,64107.0,
BMU,Bermuda,2020,106976.546239632,1.74834797496856,,64382.0,
BMU,Bermuda,2021,112765.08167306,1.94565325816336,,64648.0,
BMU,Bermuda,2022,119969.173269085,1.77583338857166,,64749.0,
BMU,Bermuda,2023,132961.760796315,1.86510440752276,17.3357105255127,64698.0,
BMU,Bermuda,2024,142250.433195123,,,64636.0,
BOL,Bolivia,2015,2996.01289811344,8.1434497833252,,11014705.0,92.4599990844727
BOL,Bolivia,2016,3035.87347732132,8.15062046051025,,11180020.0,
BOL,Bolivia,2017,4048.40119739839,8.09722995758057,,11344587.0,
BOL,Bolivia,2018,4206.8552936661,8.01585960388184,,11508368.0,
BOL,Bolivia,2019,4203.15492855788,8.09103012084961,,11671386.0,
BOL,Bolivia,2020,3580.96761778303,8.43710994720459,,11816299.0,93.8499984741211
BOL,Bolivia,2021,4010.76053686204,7.96216011047363,,11937360.0,
BOL,Bolivia,2022,4219.46113742445,7.57551002502441,,12077154.0,
BOL,Bolivia,2023,4274.70820547613,7.89381980895996,,12244159.0,95.5500030517578
BOL,Bolivia,2024,4421.16609889999,7.53980016708374,,12413315.0,96.7300033569336
BRA,Brazil,2015,8936.19661712113,6.24105978012085,49.0805015563965,201675532.0,92.0500030517578
BRA,Brazil,2016,8836.28652735657,6.31403017044067,48.9665794372559,203218114.0,92.8099975585938
BRA,Brazil,2017,10080.5092819305,6.32047986984253,50.7326316833496,204703445.0,93.0800018310547
BRA,Brazil,2018,9300.66164923219,6.08851003646851,52.05712890625,206107261.0,93.2300033569336
BRA,Brazil,2019,9029.83326681073,5.96346998214722,53.6215400695801,207455459.0,93.8926266999537
BRA,Brazil,2020,7074.19378337644,5.7714900970459,55.529109954834,208660842.0,94.7444114331042
BRA,Brazil,2021,7972.5366498646,5.4969801902771,57.6311988830566,209550294.0,94.7726170886975
BRA,Brazil,2022,9281.33334441234,5.61920976638794,61.0000915527344,210306415.0,94.376866160108
BRA,Brazil,2023,10377.5892792557,,,211140729.0,94.5725490635077
BRA,Brazil,2024,10310.5486973693,,69.7317733764648,211998573.0,94.7399978637695
BRB,Barbados,2015,20429.4747123553,5.15997517232471,57.2814457564167,278990.0,
BRB,Barbados,2016,20311.4094163764,4.19719982147217,52.0533712473342,279598.0,
BRB,Barbados,2017,20870.7596432179,3.956209897995,51.0106696691866,280171.0,
BRB,Barbados,2018,21378.2201267496,5.40447825597088,45.8751983077737,280711.0,
BRB,Barbados,2019,21929.435611489,3.72228002548218,48.935497470489,281207.0,
BRB,Barbados,2020,19180.9915228365,3.86529994010925,52.971630831,281698.0,
BRB,Barbados,2021,21084.4013935998,4.49793004989624,54.672,282147.0,
BRB,Barbados,2022,24393.2193483944,4.14000988006592,55.0600902713579,282318.0,
BRB,Barbados,2023,25583.8722302505,3.7754499912262,54.2600399378744,282336.0,
BRB,Barbados,2024,26897.2002039176,3.55593188106322,53.5815662047086,282467.0,
BRN,Brunei Darussalam,2015,30625.1287744656,,28.6641292572021,422212.0,
BRN,Brunei Darussalam,2016,26663.2972950602,4.42539978027344,28.6644096374512,427564.0,
BRN,Brunei Darussalam,2017,28024.3824580252,,31.2433910195239,432772.0,
BRN,Brunei Darussalam,2018,30988.1190267227,,27.9285989469629,437810.0,
BRN,Brunei Darussalam,2019,30426.5730656528,,27.7715019255456,442680.0,
BRN,Brunei Darussalam,2020,26834.3592233943,,27.4692556634304,447404.0,
BRN,Brunei Darussalam,2021,31006.9636289785,,27.4258937503291,451721.0,
BRN,Brunei Darussalam,2022,36632.9280952155,,31.1925368707703,455370.0,
BRN,Brunei Darussalam,2023,32890.5491812019,,36.4182725443167,458949.0,
BRN,Brunei Darussalam,2024,33153.4738913513,,,462721.0,
BTN,Bhutan,2015,2954.04081911097,6.92886018753052,,740618.0,
BTN,Bhutan,2016,3152.30905106786,6.4044599533081,,747866.0,
BTN,Bhutan,2017,3435.28804735662,6.61724996566772,14.8354989456323,754335.0,66.5599975585938
BTN,Bhutan,2018,3400.20417245342,6.47810983657837,14.9303808051574,759759.0,
BTN,Bhutan,2019,3576.87987100503,4.50982783818663,15.9420291550317,764824.0,
BTN,Bhutan,2020,3191.66906999331,5.46991778261464,16.8650740250552,770006.0,
BTN,Bhutan,2021,3570.61257980872,6.5983860642268,14.7382447141292,775442.0,
BTN,Bhutan,2022,3711.32767981591,7.46981980280053,14.5780698560857,780914.0,64.9100036621094
BTN,Bhutan,2023,3831.32535564326,5.84518003463745,15.0074996948242,786385.0,
BTN,Bhutan,2024,4228.05102403654,,13.011259392916,791524.0,
